"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"cg12518410_TC11"	0.0556046541723984	0.918808453083379	0.979372213416195	0.0547164681634043	0.0166458327836516	0.977547074289805	0.0356584114066243	0.923123374555776	0.0262507350865685	0.949348370253404	0.971473172866933	0.026579800074801	0.0396965608455174	0.978021458907092	0.124036309161991	0.978301380556546
"cg01263292_BC11"	0.0173905850621853	0.945668630445816	0.952503060612287	0.0189840732170932	0.0173447056518394	0.911060455709983	0.0185418436276735	0.94996449441611	0.0198414618375346	0.951204734924971	0.869415734801156	0.0189347386425165	0.0179513412642347	0.904053160278195	0.0165068727082902	0.963695712583352
"cg26385074_TC11"	0.0355926447574939	0.943629122439031	0.966674960071373	0.0238140426477055	0.014644419189966	0.84803503726382	0.0119551538986552	0.952151683582541	0.0152569121752022	0.963604536643252	0.916873589667668	0.0166119542229144	0.0527052299571287	0.923539000318389	0.0155954852046164	0.967436994547714
"cg15391239_TC11"	0.013466942989049	0.965989253490786	0.954872624037431	0.0996809875163902	0.0798271281520386	0.962245919613671	0.0170528203599926	0.963447816692066	0.0149920502301547	0.964971626799314	0.958508844419998	0.080460199914865	0.0813238637476961	0.962466861731583	0.014483687751732	0.966673710358079
"cg22259831_BC11"	0.0885487480183508	0.95860961848361	0.969418772058628	0.0400348133935102	0.0328698270652397	0.961399121499243	0.0403392920962791	0.952433157172265	0.0429636739652738	0.959414766309852	0.959854577628415	0.0343816403369852	0.0528699148302393	0.963766033087686	0.0572061083419556	0.970449109586728
"cg21161891_TC11"	0.0407179996866594	0.964002835874947	0.977033835451011	0.0675432883907676	0.0287210382722561	0.932023262853314	0.0254920468611643	0.966474363853623	0.0316721604177948	0.962914253647002	0.940348065677473	0.0329321788791464	0.0813703336603842	0.953399906250986	0.060669065950454	0.975842527707742
"cg21893284_TC11"	0.942772942794399	0.0432508947562283	0.961272388834707	0.0233674178384286	0.0215656940442277	0.961244608125682	0.937738654778937	0.0404655456903758	0.928556254000843	0.0531474951566709	0.950002373345936	0.0195588568757087	0.0221437939506112	0.956081251859775	0.930065344516487	0.0385630785119986
"cg26059153_BC11"	0.0343002764969323	0.94337594654655	0.95395051040212	0.0257849533736514	0.0230923231977249	0.936243133406006	0.0255718583412305	0.954151139971069	0.026375311376813	0.959703907491606	0.911310784894511	0.0280621678265443	0.060010275771079	0.924581690813774	0.0239255518477669	0.967901073112268
"cg23889236_BC11"	0.0693630236794858	0.956312463295365	0.981017893343291	0.0785185360527165	0.011676798542221	0.907448711237462	0.0197973769705818	0.975330681066291	0.0165951065372854	0.979269199163499	0.8093759011001	0.0361143724704515	0.0305032781456645	0.962163815118557	0.0156713918839692	0.981116087885864
"cg24321039_BC11"	0.0319760295938494	0.967586509078736	0.970202773372818	0.0947650809405914	0.0260142962931203	0.956458631288033	0.0185884480079333	0.968281825390442	0.0174079255202419	0.970686983196823	0.832377908924845	0.0235697742098265	0.072018528456167	0.960769149865715	0.0331047294596339	0.973538621774237
"cg02484469_TC11"	0.0170930146011576	0.975035655963227	0.980198383592651	0.12966150123083	0.0494081283788036	0.94637012034995	0.0207241549164972	0.975198063463939	0.0153273450375046	0.978385315032577	0.962447405633879	0.0702688426396137	0.151179523580834	0.954126209993918	0.0158058623069966	0.979800830521452
"cg19682514_BC11"	0.0126824143043209	0.939434399414992	0.958248665822196	0.015257453303403	0.0125881645032287	0.924833078318075	0.0100825975361072	0.917679451318788	0.0120777927237519	0.928483422669822	0.928610148538748	0.0124807728257849	0.018548809395089	0.841860481658617	0.0126501875708536	0.961071820979981
"cg04366039_BC11"	0.0256540404266674	0.916994784057969	0.980718436691929	0.0483661414251341	0.0154987252518687	0.951815327431722	0.0212934680631631	0.961944118679094	0.0170065682057162	0.943344586775909	0.980328318612303	0.020466952796931	0.185489726503403	0.905835894037131	0.0169366550272725	0.980895339223044
"cg18448581_TC11"	0.96523914376109	0.0174313511299494	0.967149212218626	0.0277616861787886	0.0167930397970897	0.943584415570504	0.9590859891359	0.0226547930859511	0.960780241325595	0.0177204347559205	0.753032489218483	0.0358557138809093	0.0300304947047067	0.941022226898195	0.968180575110206	0.0276093239574131
"cg11163901_BC11"	0.0708130203743636	0.948353985816162	0.960234266784793	0.00934028506822178	0.00831492883773957	0.823530779701742	0.0111115042944217	0.955641421660465	0.0211788451399164	0.962353646888969	0.942566915898848	0.00913189535051178	0.010345849158665	0.891221814313966	0.029703582240357	0.966858314830724
"cg19266889_BC11"	0.0414781835230404	0.969499383462822	0.974967389658186	0.0737867526690014	0.0317051116356089	0.969828499801196	0.0264638807139685	0.963464778872634	0.0317195053041988	0.972377780652924	0.967250545199419	0.0551284099514691	0.152225585152677	0.952307878889366	0.0436074344687743	0.97584555726183
"cg03200764_BC11"	0.128904365804408	0.974311105963671	0.975466012657266	0.131253929204022	0.0472897625319618	0.956376757515033	0.0234382905499032	0.963147594616257	0.0227242049194941	0.971934919651612	0.966157702323695	0.0414436363271751	0.030376754958994	0.967190168861988	0.0400466392369282	0.977744897818743
"cg11231949_TC11"	0.0174074903583621	0.829152780204987	0.982561248839718	0.0817212125189244	0.0200457115445804	0.95527545384922	0.0164992860212682	0.900805190442005	0.0187572028044275	0.898507220762961	0.979830174238373	0.0225772258477387	0.0329386054686906	0.980194684675446	0.0165483544869665	0.975099577574259
"cg21097881_TC11"	0.979642614598114	0.0728098406324996	0.979941456516673	0.0480224321869434	0.0138978144088078	0.962934664936507	0.97938279979198	0.0339755204772729	0.980487764523123	0.126994418926997	0.971290208329824	0.0218360697098373	0.130854718350525	0.974209892749159	0.980130067826074	0.0732767224654241
"cg05916744_TC11"	0.0721538603386749	0.960964406093507	0.97898954391155	0.121422911982092	0.0356038305642681	0.976812843546884	0.0171727657702058	0.970429402885612	0.0150322502128543	0.971169434950409	0.965977043724013	0.0391402436414394	0.188662913791388	0.976106618158622	0.0153919586027708	0.97588587854937
"cg22236444_TC11"	0.0112637239027775	0.960019017896665	0.976919269205602	0.145863209162728	0.0263938742241351	0.968329500996243	0.00926682106751829	0.963286237342207	0.00998727393597516	0.963224178223437	0.953800311528701	0.0789114041233099	0.162701644788612	0.966976719267342	0.0109485770650229	0.971869973425036
"cg14249348_TC11"	0.0192453995960061	0.969095276380944	0.98001242169537	0.0970426306522514	0.0222351533397662	0.961385931090043	0.0117262833670259	0.961367308326167	0.0146335719779664	0.979015976220182	0.794010069968217	0.0342175008686029	0.0881922716434072	0.978660123191905	0.0553103108959286	0.98047476319036
"cg07635623_BC11"	0.0166469630010427	0.9644717961378	0.967931469615598	0.0138578004607635	0.0121505913890092	0.825337350064341	0.0117252055056247	0.960181271895458	0.012642685253782	0.971778606191958	0.903504233548993	0.0374290967559235	0.0189238196588429	0.849806944040837	0.0228635556226132	0.976089258482213
"cg17294376_BC11"	0.0198072613386553	0.959525558033544	0.968442049831296	0.0200445215915796	0.0191854502528891	0.954705041359767	0.0184993676260466	0.907967783471416	0.0192029935571535	0.967960585742702	0.783924112982371	0.0169989395373086	0.0219424233369053	0.919990834633046	0.0290370096859822	0.972493374272825
"cg18271025_BC11"	0.0355020799454396	0.947897823305155	0.968757378661223	0.053470273416735	0.0345989059845262	0.956528832737815	0.0258995291243221	0.937309594380692	0.024423628412309	0.957463087569127	0.938502138454962	0.0547534367749987	0.0409215522082434	0.960580529870151	0.063138714945971	0.9639014764703
"cg27537203_BC11"	0.065233328705884	0.980364203521582	0.980351530335803	0.0944674988134889	0.0300079641794989	0.974348233448876	0.0311516873980016	0.976857681648102	0.0274905645379652	0.979287442565863	0.96038560335765	0.051090700615482	0.126614974899404	0.978201667943193	0.0969353100154136	0.981860825583504
"cg01510903_BC11"	0.0160705385829119	0.840373298864239	0.976466038398755	0.0179782083451027	0.0198949166437343	0.965035814504465	0.0165835553359653	0.810856655147999	0.016726217787009	0.891916587944545	0.974059467698846	0.0168163542678304	0.0199037021464708	0.971453321374831	0.0154628438596679	0.972640771725363
"cg07357300_BC11"	0.0344912596679303	0.911576522586796	0.980557721760595	0.0225515327998136	0.0423403852748928	0.915604323651074	0.00977524698412508	0.929930260326238	0.012343397465275	0.942981544873157	0.978488507345194	0.0370210343129582	0.119778902615782	0.958069312668121	0.0364060067642551	0.97916363157267
"cg06270244_TC11"	0.0450660538451972	0.978217804919413	0.979667995436637	0.114500443071401	0.0330993840549177	0.978312426442586	0.03733080426494	0.977609200707456	0.0230113627932215	0.975206785460234	0.977271192006801	0.0511454150706662	0.168611940154921	0.977780765767892	0.0719829616113111	0.978575444244862
"cg18177979_TC11"	0.168570681307914	0.969529177415896	0.977602874724263	0.0225124459992142	0.0185804763463855	0.972218493193731	0.0412040685516297	0.958783026838027	0.0984366650515601	0.974702845509882	0.964293942317309	0.0264964849500793	0.0202572862576957	0.977945754209394	0.103484982393024	0.97754632731091
"cg17177755_BC11"	0.00828829968160763	0.935847097257032	0.975466012657266	0.025351791329395	0.00820840641903557	0.954941645690159	0.00909250759650338	0.922647933111012	0.00929556751338287	0.964034372041485	0.735616852503888	0.0151302098380287	0.04581785449833	0.915738189073037	0.0119955304535767	0.976322883063367
"cg03405114_BC11"	0.0508715233522274	0.968415955861462	0.970135271701395	0.0253926490145075	0.0320643526851528	0.926485749397091	0.0242192068168762	0.957555168350674	0.0237561636474155	0.967510686799282	0.924720010638348	0.0253598888208104	0.107683985186714	0.942868480855447	0.0509827470285012	0.96987798655549
"cg13632816_TC11"	0.0126116271528567	0.950601527751523	0.976570397943801	0.0842634876071538	0.0193122907925713	0.958449742867911	0.010552378375157	0.939012733360984	0.0143863885140448	0.964743431664557	0.952787879190391	0.0341880686448659	0.1786105009521	0.924767613317044	0.0152575824909065	0.968982971357794
"cg01982516_TC11"	0.187597956551031	0.970400997450141	0.972408281845347	0.0196969955327909	0.011701830894756	0.959310614566756	0.0237228952997702	0.96788415730979	0.0520902769093502	0.972551970983697	0.953497790475385	0.017365231298122	0.0178711322545445	0.950680033141257	0.128509031095048	0.973849852508685
"cg11452571_BC11"	0.0164553634158641	0.969941597931798	0.97481366580515	0.0422341621339601	0.0196407636273273	0.889063302556326	0.0152264742045095	0.952388469592815	0.0204048664201532	0.971585463300696	0.92688946397934	0.0340833737192057	0.0752036624542961	0.854603576888752	0.0174277397382333	0.977105737473641
"cg15198101_TC11"	0.0818561919785137	0.972100105801301	0.973053058885596	0.077301871785316	0.0229093659012569	0.960215431043721	0.032388052107265	0.959842588119022	0.0260372891226124	0.968563326076182	0.943396413918159	0.0422186348761587	0.0619976612210909	0.959005595867111	0.0745445984315379	0.97264483929152
"cg12883479_TC11"	0.0261555638593374	0.967940820114409	0.975963840452719	0.0593972268512864	0.0222080330596292	0.955686304315458	0.02019297548839	0.96524110553771	0.023486289764092	0.970748556708423	0.846129396740823	0.0455591216427068	0.118705579221638	0.95435061787086	0.0259831072610542	0.976648671792417
"cg09588792_BC11"	0.0442355542243761	0.947812659535489	0.967052129472997	0.0380461421368389	0.0322364458192122	0.927234370541405	0.0312251935362338	0.952426061011218	0.0340901164865231	0.95218420050148	0.942610200460763	0.031427203332035	0.0475899375374801	0.945947165951549	0.0452554124206353	0.961406573838343
"cg10088365_TC11"	0.0230283299176871	0.905801777787139	0.96246273035884	0.010882454018138	0.0114597756811519	0.963233162046993	0.0550929833046481	0.892256549143845	0.024102974057543	0.910729776501251	0.952619031830709	0.0140949973619564	0.0130369495034327	0.957044718170377	0.0601623696805082	0.951685126295189
"cg11722183_TC11"	0.00996416374166077	0.960381902547729	0.968837571342219	0.0111118708264071	0.0125288927384004	0.945593245671907	0.0130714124319261	0.941939406863314	0.0124746559181102	0.951225180079115	0.734578629931215	0.016255278546113	0.0156950504968959	0.878349618800951	0.0133909052364195	0.967643367838439
"cg02011054_BC11"	0.015449164791957	0.897893698773231	0.970381082619672	0.0203217339234145	0.0179914714993554	0.943965906406714	0.0160531802713233	0.8496316232044	0.0154238279905835	0.914869389077545	0.942362264678047	0.0206222559771954	0.0252664034509055	0.948473728364713	0.018582680150739	0.961240224553471
"cg16674492_TC11"	0.975058811289369	0.0182640297430634	0.974426816723643	0.0325062521123745	0.0271501676943411	0.85679843552612	0.967334168253396	0.0217352687766011	0.97046003226186	0.0268753069245236	0.813623572185311	0.0202453623569156	0.0372712159417292	0.941550332171982	0.971439343913425	0.0262645103059834
"cg15432831_BC21"	0.954782763687555	0.938522448121842	0.0366210362354303	0.0349458965009297	0.0296820845887286	0.031289132940098	0.941348070912458	0.928248527292273	0.94641344501113	0.926962423851246	0.0314348361962968	0.0335015230114311	0.0276495556258918	0.0305118056768997	0.950380533838029	0.957594786569326
"cg09628962_BC11"	0.0165187136192849	0.962522472147535	0.972686469589273	0.13772094862643	0.025494613799389	0.950626053476977	0.0217529201009904	0.959492768670915	0.0184989213264942	0.961424385857141	0.916458850503234	0.0496604487475162	0.0861240456631786	0.952851617055644	0.0195750202478015	0.97183511186513
"cg19677203_TC11"	0.0248920381944874	0.97416978343237	0.97700722487631	0.0289539021574605	0.040339277810173	0.865797003425731	0.0216063931798368	0.964120958829378	0.020288306687238	0.97077512856809	0.886539722469311	0.0412766773810155	0.116697776742995	0.970347734706827	0.026635543779057	0.977552765880725
"cg04970117_BC11"	0.0174458796142455	0.941335960947472	0.963962816216609	0.0386750519433343	0.0199485606117404	0.928346792560465	0.019294278147733	0.946187389110461	0.0185928150816755	0.952565167331558	0.930469453891126	0.0270253146633839	0.0841101886572791	0.903379604851204	0.0213506796568594	0.961959023520979
"cg01182785_TC11"	0.0682962777917965	0.903037993442508	0.971723494492596	0.0413618642130494	0.0172039823135367	0.946322554458922	0.0163450499792023	0.941043903897505	0.0146985791202183	0.955936936519275	0.960340994087042	0.0368378931968729	0.107333679358236	0.949921107015846	0.0219344910876729	0.972371149206047
"cg10260932_BC11"	0.0317626110576516	0.952888467321365	0.953507922934153	0.0366246496291488	0.026428608499162	0.930834634273111	0.0231178381188193	0.942002196668985	0.0266146415322718	0.955951135581549	0.922528498862135	0.0253827552597551	0.0568707760257569	0.920756935483598	0.0333706113982061	0.965419399209039
"cg19563510_TC11"	0.0127031967753337	0.974622190740797	0.981020915890089	0.202178021784859	0.053508775414718	0.975106032120161	0.010013667359003	0.976098969323108	0.0118719500149988	0.971472304709978	0.975764690719219	0.0540244597766107	0.228683342184116	0.98008713053768	0.0180705688610728	0.980712943206195
"cg00695799_BC21"	0.949238659227204	0.94299938403818	0.0286754903070738	0.0513809564000145	0.0361447564425084	0.0234523063032044	0.938891038312644	0.922614874700748	0.954594923135196	0.949381209007812	0.025280320419806	0.0387019832487841	0.0400944065319502	0.0258085571585121	0.954211545522847	0.941549586788292
"cg00474194_BC11"	0.018573155834583	0.965246934570469	0.977564618559585	0.0435674992474355	0.019694277351891	0.851436256771129	0.0191133014103514	0.935121276276662	0.021539595140042	0.95824349133235	0.914820363633809	0.0268149594549351	0.0417048526625517	0.900450622221959	0.0223655653419129	0.9792558163275
"cg17735983_BC11"	0.105363255932046	0.953936679518307	0.974510062496871	0.0220702855469523	0.0206528155261371	0.96114668071098	0.0354390423564648	0.956226824170708	0.0315703047680984	0.956954819185027	0.9179877873593	0.0279748719382525	0.0302239616971911	0.949287688461276	0.0983396982407311	0.974204291564116
"cg02767960_TC11"	0.0798888233930029	0.956514073273917	0.960391861798862	0.0184807561861526	0.0214638207442719	0.924001619083783	0.0212354765545532	0.953069151071614	0.0207250595741498	0.961220548754069	0.872430630899934	0.0360108582254011	0.031835916043047	0.932954080080713	0.0236496751546978	0.966163365262753
"cg17218811_TC11"	0.0203577127724535	0.95426465726305	0.972487444082962	0.022817503357521	0.0246134198925051	0.86049946993472	0.0217101493665878	0.919011508429227	0.0204729247745697	0.959468320889647	0.884096108517031	0.0202504222219954	0.0357018413689449	0.934214647605935	0.0211649327818625	0.97352402431851
"cg06535161_BC11"	0.0396565426253618	0.954918422091524	0.963665112528473	0.0537794560482941	0.0557680559037769	0.958522536071988	0.0360262841075652	0.934532120566156	0.0311929224163049	0.958729116693923	0.9631667763761	0.0665357744805046	0.0448927938827116	0.954068334671541	0.0468557599139408	0.968625671971143
"cg21170041_TC11"	0.00787737017040356	0.963116276778983	0.979768275863191	0.0693300667686052	0.00973869904836202	0.825850990468925	0.00752329874389538	0.927552101468963	0.00849185649455714	0.964436169419383	0.939034954264013	0.0245846870056562	0.0238096569746696	0.834734134062298	0.00938022756792188	0.976199445451375
"cg27515369_BC21"	0.943080239536062	0.0252904696503807	0.948096383535521	0.0227056042108995	0.0237152154768955	0.930863104804467	0.936399883074822	0.0224259503964748	0.926089728572	0.0377175901805744	0.94944948394233	0.0391543152252201	0.0299402059400926	0.941191877837152	0.941379637801887	0.0337797722991756
"cg12664209_BC11"	0.0670379672965662	0.976564459630041	0.979039712845929	0.0590313713630114	0.0248085231889944	0.951881657553853	0.0361834339843242	0.953992239876425	0.0259851640874428	0.972997101455406	0.854162949103984	0.0581760497036102	0.0242028711767619	0.961151862124545	0.0668579250956605	0.978603111791949
"cg27168830_TC21"	0.93760047358022	0.943299246529424	0.0253044046250274	0.0218029607343126	0.0199929742154811	0.0167992163501384	0.928933374371467	0.913061992213677	0.923464211785539	0.948496910453446	0.0178244360059843	0.027374811373545	0.0290071008183906	0.0189331007777769	0.925072975440129	0.937377390860344
"cg23051349_BC11"	0.0139955291305915	0.968836238340297	0.968110526999029	0.0517007478794859	0.0186243215470962	0.88317677595171	0.0160010237360331	0.969254446002268	0.0178420882514901	0.973584839915194	0.848815197404103	0.0328626288850337	0.0181104147079464	0.848069682375735	0.0144349210241485	0.97627763965987
"cg00084669_TC11"	0.0568830083274649	0.958261368934857	0.964091325688124	0.0555723389071676	0.0399937430642105	0.942814410652017	0.0263127981290975	0.954697031390005	0.0344801342375443	0.963890531613949	0.934487415931429	0.0434452982683156	0.0638156599213717	0.948636075137184	0.0361754480560784	0.96743718004793
"cg12924767_TC21"	0.943996295706916	0.926128483382021	0.0258844675531454	0.0315665462512483	0.0227892892763691	0.0182735846489808	0.943050194368057	0.899625956899042	0.938133557308286	0.937017021735899	0.0193608282937319	0.0171067862279304	0.0271667769360291	0.0165490852325872	0.938840881647126	0.929222272142325
"cg26417642_TC11"	0.015968062677428	0.950921764384232	0.960627745448178	0.0230458091355457	0.0110567066911441	0.733156929546371	0.0104325170534444	0.9506851923924	0.0125815473396118	0.962454076625914	0.938202367732566	0.00958824672366491	0.0147812616754376	0.880025724544919	0.0140427929369449	0.964869356127512
"cg12565637_BC11"	0.0414781643733373	0.95249441320391	0.959495832598317	0.0243018307353503	0.0210478981543585	0.945502561978832	0.0371617076925083	0.958658887912704	0.033405480077013	0.95725227062238	0.883132846191019	0.0219702223788407	0.023483322021821	0.939818034985817	0.0928221309163235	0.967684864344214
"cg14763548_TC11"	0.174984361037352	0.959551885707069	0.973730664197899	0.0304183709715518	0.02051050353298	0.952389966522767	0.0513125258590258	0.968142834277978	0.0423481737982756	0.969922576881219	0.968769697057746	0.0328029668056459	0.0271073755107753	0.965591380018883	0.0971007280681078	0.974369144710493
"cg06320134_BC11"	0.0258102857620253	0.967775285068909	0.963813212794115	0.021147139145342	0.0228198464994437	0.872679933304023	0.0184722138171153	0.970909436947924	0.0181663999045934	0.969307374185305	0.768987014985903	0.0195019425644632	0.0231487572716479	0.925515019091962	0.0249489437283813	0.971916822144304
"cg13874070_TC11"	0.031433817109204	0.975046564179313	0.971908547222707	0.0259806279817648	0.0290206327908328	0.881853838997165	0.0265043162445997	0.966569245366471	0.022015705843604	0.97428884274064	0.832377178095382	0.0230436565998515	0.0430729669557742	0.901397914855461	0.0260480110952791	0.976630328811003
"cg18083704_TC11"	0.0348714037081979	0.970031503364869	0.981980683425073	0.0691029829049112	0.0147036933455556	0.852292980059031	0.0172416160422009	0.963211209784777	0.021032229106029	0.984839944313458	0.887701514467932	0.0378423299188426	0.0112904025362414	0.878320623034584	0.0451829711921208	0.983421512226375
"cg02930664_TC11"	0.0498106831103305	0.932358174302038	0.9842032089417	0.0846230482370507	0.0257824869726726	0.963453844524657	0.0154431793772042	0.928932847059098	0.0135644079683841	0.951796867464135	0.978527307380037	0.0388203473164495	0.100161623927299	0.936268421199791	0.0692084494444755	0.984795721897478
"cg23002761_TC11"	0.0170103288574578	0.948625435116067	0.969140289167004	0.026079067880478	0.012233481817397	0.956217814001942	0.0153116783011281	0.960679648729837	0.0160200081126334	0.957582665530511	0.854657732058758	0.0419806692313411	0.15364555585346	0.953088821963639	0.0422609698046299	0.971317854114173
"cg23167906_BC11"	0.970986821404929	0.0378931013898483	0.973074537329295	0.0455802961905776	0.0403435049145546	0.962848728339659	0.968355175441718	0.0326345789706109	0.966738233813041	0.043259742118685	0.963192584398473	0.03626770262146	0.214012341679705	0.961697676481985	0.971441081685668	0.0429031127984598
"cg25784220_TC11"	0.965565235784915	0.0189219446554311	0.978166842236744	0.0771549497811745	0.0513811477661924	0.974443210527927	0.960560129668319	0.0228991501191699	0.947284371208523	0.0246328186389556	0.969330142703576	0.0633394129649433	0.207228876185912	0.976504980130824	0.963629350593719	0.0264120675710926
"cg15465623_TC11"	0.0141454919487946	0.962360917134797	0.966836911908775	0.0292961055542573	0.0143909109605449	0.878468520930181	0.0143564185892636	0.949688800376523	0.0161056286804427	0.965207354571898	0.941046347572089	0.0141159725283896	0.0170671972841395	0.708282890485148	0.012927835696393	0.971065767938492
"cg05960997_BC11"	0.0391914208819466	0.933669420254425	0.957620407362467	0.0316192911108721	0.0267751876688211	0.929408272266367	0.0238873033313583	0.922835240843859	0.0253461339143528	0.936885841014043	0.938183145679338	0.0297427144974081	0.0332964252022082	0.939727340427119	0.0281263955722504	0.951594427053221
"cg19965221_TC11"	0.0122795968609978	0.935003668538337	0.950191998554177	0.0120172409689383	0.0124224031935924	0.903273961994203	0.00985275444043507	0.914678094896477	0.0110452149339769	0.940808256260767	0.867040628394268	0.0168960492786442	0.0199823113409659	0.906288189432957	0.0103333566050826	0.953647272494418
"cg27034819_TC11"	0.972248024472316	0.0117087296360754	0.966790429946486	0.0850453487061695	0.0188298161654806	0.945167228477956	0.948355395420554	0.0147218229452302	0.965680397574055	0.0206365453152652	0.894729898955001	0.0445407157634402	0.14551489944179	0.953147941625568	0.961241681676031	0.0160619638130144
"cg12898275_TC11"	0.0181816639257657	0.885378238869636	0.975894511506361	0.0165058120332875	0.0154077058881878	0.884283299300943	0.0131997722104793	0.915502098825737	0.0162537658947463	0.945060752934003	0.950070471869693	0.0154052563923138	0.0183799658662493	0.868973100097433	0.0205411107323169	0.9678765192245
"cg14562930_BC11"	0.952825438360528	0.0107762669367676	0.976240434142356	0.0131505883495952	0.0105247713556194	0.889328296238314	0.88951647565762	0.0101796709860505	0.911365977944462	0.0109825375409468	0.871511027384666	0.0110799616966426	0.0140517914880569	0.948887190428763	0.914361237873449	0.0122103583610687
"cg18045575_TC11"	0.0263574944972778	0.96639998048083	0.974442909650813	0.0307212442939898	0.0236986805178888	0.896675943777751	0.0229120906295938	0.918489309589931	0.026346184145269	0.967638907736782	0.874423088071777	0.0265686990265303	0.0258853591171694	0.897775253385155	0.0312549892822459	0.97503027108218
"cg24368383_BC11"	0.964436088899287	0.0191678800545825	0.965026049046185	0.0571156105383576	0.035768901680036	0.933890156635258	0.958968468975115	0.0163023614818369	0.959452983949355	0.0155189640270917	0.944526074251104	0.0299554674045213	0.200390143063129	0.936859506201263	0.964834790521034	0.0166405292462236
"cg03718241_BC11"	0.971059879747759	0.0109405199422004	0.973561831196726	0.0182301241942477	0.0118354398625587	0.966846873930235	0.961691026527312	0.0143940445568854	0.968122431535691	0.0147933974713811	0.815910203909206	0.0339472607913575	0.101923214990404	0.832274846245423	0.969438946099407	0.0262591135124694
"cg04576021_BC21"	0.934159135381302	0.944777127254179	0.0302103945956298	0.0354492599357561	0.0195055286673937	0.016850140597859	0.927805665912905	0.931990342381779	0.904046373930665	0.935512497477278	0.0227375359383298	0.0232497720918321	0.0305007046431625	0.0243670568940402	0.94517894732133	0.945992889156841
"cg08152926_TC11"	0.0308099926992305	0.936473888198118	0.956784815336149	0.0356385608021899	0.0314722505290903	0.934359368202649	0.0263082836383569	0.933133618690057	0.0309296860899715	0.958672154662793	0.884618680463815	0.0298052584427515	0.0415464637866671	0.950492241485529	0.0320119832622084	0.966638195449017
"cg09328979_BC11"	0.953750874132705	0.875241760122813	0.0384220196560019	0.0208839009681426	0.0169184456239444	0.0302761397532003	0.934121790216647	0.889792152096138	0.951673274158211	0.949099058245676	0.0230038182700069	0.039669118051742	0.0200048307338613	0.0172567292137402	0.951642735572422	0.960129952440058
"cg08386084_BC11"	0.0251220082374046	0.905341067252652	0.975143305674527	0.0351361712403243	0.0312004483019294	0.961648232804656	0.0280084520349554	0.939966052337646	0.0324122489235707	0.944679160657582	0.953231218672737	0.0432930563880966	0.110020682272098	0.952928420085647	0.0435773110178487	0.973766514338675
"cg18237125_BC11"	0.0496040939003398	0.961115344892576	0.970178199525573	0.0537558174134151	0.0310474684965732	0.950960919686432	0.0387583948451838	0.956397620142795	0.0446371386367869	0.964291200140809	0.955259653827069	0.0401123404522316	0.0547530960797507	0.954783361662403	0.106220396590064	0.968961225174507
"cg24891660_BC11"	0.980890184100832	0.0236877580568479	0.978679551769417	0.115855355246477	0.0403514841207292	0.965589399406754	0.976698026176906	0.0296366240373839	0.975945278758554	0.0490826511982954	0.925584568477723	0.0705472291510086	0.0999843972063151	0.960088432563481	0.980745560863044	0.0586344762607881
"cg24244752_BC11"	0.973488731171355	0.0341119439784112	0.971432156821163	0.0548722477231946	0.0337764552425218	0.953351299234976	0.957469194927004	0.0342937640059608	0.971259342016426	0.0407208928143919	0.956958159847057	0.0328451951899058	0.172920776574287	0.943111248230601	0.974259901826144	0.05023205228381
"cg00053010_TC11"	0.951394490112627	0.0207857374447657	0.948481009530636	0.0297305898843961	0.0303213045361333	0.916557463631047	0.925154547813363	0.0240618713279176	0.943793171747696	0.024473454629048	0.930124863024759	0.0281200427476297	0.0385141018992331	0.91762911339307	0.95400441228913	0.0275021664213861
"cg20811072_TC21"	0.950570522658965	0.0147578172057023	0.954061240033998	0.0440191041607972	0.0215120043427894	0.931256098458275	0.939866292376473	0.0171298397699297	0.92530855519229	0.0316373256867477	0.913229034802104	0.0321862214710588	0.0442332842041766	0.931825162790564	0.945948442068456	0.0241161342575133
"cg03947459_TC11"	0.108013699292776	0.958922661710536	0.971468468047076	0.0259061550318956	0.0164431904801315	0.962335332286002	0.0291499345113273	0.963058469905991	0.042335282436587	0.96446294069305	0.95264262117716	0.0517027031886907	0.122525084746658	0.963582977163246	0.0627385489950003	0.975230413794941
"cg22147448_TC11"	0.0886433009954567	0.965112261230571	0.970423248549672	0.0176992834845729	0.0128582526549995	0.863110312788618	0.0269770121133231	0.938671192536496	0.0443554180483153	0.966339182516402	0.962264837676502	0.026411500113028	0.011832456885773	0.959221772430321	0.128640755306222	0.972938757584125
"cg00656387_TC11"	0.0550549712954221	0.922463308842895	0.968034923140863	0.0314768261308063	0.023419331241476	0.939258812176618	0.034033871573669	0.921610293738678	0.0238044620511559	0.945652646642295	0.914021119293537	0.0321002960089863	0.0250112508908678	0.952638724919163	0.0410113086928692	0.962220699118471
"cg06711831_TC11"	0.0508034920781529	0.954031817958112	0.94973638692919	0.0397799205095774	0.0322793729309651	0.930317387172334	0.0306507054982215	0.954234244380521	0.0327769856811537	0.958157743520109	0.914479056562314	0.0344928284153422	0.0503042321870699	0.943494621979006	0.0408105850982223	0.967951901589868
