"Row.names"	"annotation"	"SYMBOL"	"start"	"end"	"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"652"	"cg23596123_TC21"	"Promoter (<=1kb)"	"PCDHB6"	141150641	141150642	0.0721370930755381	0.388917186996305	0.816252116356799	0.417355235361929	0.359635439176523	0.738810521217787	0.0621506076472094	0.46932016964034	0.0570199087606786	0.504204454992409	0.744668378584114	0.386652864406301	0.478385990238326	0.751104729467803	0.0762098630781471	0.581480708301609
"667"	"cg24120669_TC21"	"Promoter (<=1kb)"	"PCDHB6"	141150238	141150239	0.355918805927247	0.876351752886679	0.841256607512841	0.714880903287805	0.639336553834403	0.875001185220891	0.239089668901625	0.843345914693638	0.232442124146704	0.88595818390078	0.812828792814785	0.600356111283097	0.754336673839491	0.873193903832595	0.354136200255416	0.893576103421924
"692"	"cg24811352_BC21"	"Promoter (<=1kb)"	"PCDHB6"	141149918	141149919	0.187168070049001	0.199284582013316	0.547245146208332	0.158390422777166	0.0621627176023053	0.538281192248609	0.0751311104438967	0.189608178408905	0.0862751029401609	0.29155140427995	0.443574767162064	0.0707225573078129	0.0798435289233142	0.554259766281081	0.154244391365805	0.234259890582482
"751"	"cg27066201_BC21"	"Promoter (<=1kb)"	"PCDHB6"	141149260	141149261	0.0949516883192623	0.488382336180619	0.547905326413488	0.459840575060854	0.321525779256084	0.459813827119099	0.0673536878716926	0.565943849820768	0.0874202896490121	0.631579045668334	0.293351925306637	0.376870641352873	0.531934329570016	0.433822785202803	0.0861755403836608	0.738188459028304
"5"	"cg00202530_BC21"	"Promoter (<=1kb)"	"PCDHB7"	141172552	141172553	0.0587199011116269	0.0357351813760361	0.467067401642703	0.0668740396201048	0.0782761101406466	0.410029672221506	0.037580727137105	0.0519427858360092	0.038905717487801	0.0626281178947243	0.319633948988167	0.129542445301993	0.0893149356829125	0.375345582869393	0.0594972301307112	0.0588367426527159
"36"	"cg01228941_BC11"	"Promoter (<=1kb)"	"PCDHB7"	141173510	141173511	0.92633658043925	0.888455361700311	0.857761735611051	0.93367703008282	0.864405820651202	0.794826725375644	0.866768216125141	0.850090497643315	0.90652509489205	0.920797551839293	0.755489566915897	0.908318525592654	0.945363951010721	0.72270557653199	0.927761639630826	0.925859560528888
"96"	"cg03022653_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141171646	141171647	0.126315746279569	0.738053719836246	0.660999861359959	0.368635741036793	0.342643872096369	0.649088770596369	0.0948254674921307	0.6823622957438	0.11916287001526	0.804070283645605	0.481266745140178	0.257362082661503	0.352225220271194	0.609982477501878	0.125676678466201	0.789487889770177
"119"	"cg03780733_BC21"	"Promoter (<=1kb)"	"PCDHB7"	141172788	141172789	0.145124032184325	0.836304898953012	0.660421981748025	0.435721153260165	0.388385417250503	0.483523720877168	0.0782487402411741	0.789869002484446	0.086255230058483	0.850376206257265	0.409032144821846	0.4067092466008	0.589238278722477	0.477866352599479	0.111177762437153	0.834673339444734
"344"	"cg11809091_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141172524	141172525	0.444098408488306	0.127783774830486	0.589294812412195	0.187659558657021	0.260201715286916	0.478279017660367	0.21380372633908	0.104601854347646	0.240325918659257	0.155492182114786	0.402133392432257	0.320240526260069	0.282518860875046	0.483891261313255	0.369217056480011	0.218896902972308
"372"	"cg12969491_BC21"	"Promoter (<=1kb)"	"PCDHB7"	141172413	141172414	0.250063758261499	0.187083491766983	0.299815654354385	0.187784295582571	0.216462036632252	0.320440479200137	0.0648769351982236	0.148943075469812	0.186660062929163	0.2090069860146	0.295400130468899	0.238213831430948	0.264906421107413	0.290497333354154	0.196757635609415	0.250964843448112
"381"	"cg13283199_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141173411	141173412	0.173750927386927	0.838487880395828	0.863398729542785	0.467141034113308	0.337475867329337	0.856297086982289	0.120558567392859	0.847921442404527	0.115418807413334	0.854996496456473	0.81300656619328	0.353072739724317	0.47196832096332	0.833864695303122	0.184339343896689	0.892102683176864
"428"	"cg14883136_BC21"	"Promoter (<=1kb)"	"PCDHB7"	141172322	141172323	0.638483053394285	0.535084782016212	0.799352564011706	0.708584711064277	0.56220157428995	0.785287744324365	0.554532196850401	0.616354540147754	0.574297184925323	0.641449522080508	0.809610307264161	0.656431279704687	0.722341731027964	0.82719774326451	0.694994094778741	0.638986592372331
"473"	"cg16583552_TC11"	"Promoter (<=1kb)"	"PCDHB7"	141173569	141173570	0.953886202400337	0.91007588520996	0.951400169987362	0.926117709905958	0.906339138201435	0.875700384563936	0.867757329709704	0.931528887773803	0.92809170744421	0.948670541919876	0.903394524129423	0.907170972153064	0.944442826977044	0.826652570539235	0.941421319281189	0.957030535351511
"495"	"cg17437640_BC11"	"Promoter (1-2kb)"	"PCDHB7"	141174149	141174150	0.591539511958388	0.667643932891545	0.775458258843254	0.414849785356535	0.414717019938665	0.605495363014208	0.459707270686789	0.664485991034014	0.518168044725631	0.724427598751587	0.569091243350399	0.437335307087191	0.46768234488866	0.578471492526992	0.560701663408101	0.842143138369418
"499"	"cg17585889_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141173019	141173020	0.361024272225418	0.113247044088711	0.446330144172206	0.374072360621046	0.285011432827014	0.423676867903908	0.253274490843093	0.0729880893988296	0.311855350206631	0.137141536254125	0.399496198033793	0.288367671171265	0.425770770029913	0.367313553064919	0.349359864358481	0.125617442748586
"503"	"cg17735593_BC21"	"Promoter (<=1kb)"	"PCDHB7"	141172924	141172925	0.702543119491648	0.735959834511534	0.593623856188866	0.790164803720418	0.707012731302226	0.677083437435804	0.67215523819274	0.681582368694532	0.661783741103902	0.755768461542436	0.535682954689463	0.711457383721376	0.787620419831675	0.651241511048805	0.726338473277323	0.728662043093962
"549"	"cg19520087_BC11"	"Promoter (<=1kb)"	"PCDHB7"	141173439	141173440	0.82608457672988	0.929953770208946	0.897379589828946	0.902309741361347	0.842681915949657	0.87304125254046	0.282484860777827	0.893331844605466	0.485304017570907	0.93306631545558	0.827213114259743	0.894010156478545	0.913692937407371	0.852616743551843	0.665825527895324	0.948763586086615
"581"	"cg21038220_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141172387	141172388	0.183870126348189	0.165068475700256	0.384984753868099	0.194126484369443	0.0470676525954571	0.257793938641115	0.199100455421349	0.206280560339919	0.157228633185793	0.183660319499554	0.373366507727077	0.240903584961612	0.188732626514264	0.350715172821578	0.175046110580682	0.195091551070237
"609"	"cg22190023_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141172766	141172767	0.099835467774481	0.850178746119426	0.844645399886295	0.574274537577103	0.628157571943018	0.785356219946568	0.0570757216913375	0.852788550367479	0.0638870280503042	0.888261364612684	0.788585528307662	0.580854798476482	0.693924069760891	0.784164588218817	0.10581320678318	0.864117719462408
"639"	"cg23265105_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141173390	141173391	0.740118970470388	0.918939727847446	0.9299967387705	0.571611829379108	0.482604603048851	0.920362754703873	0.649036434771163	0.929000001988171	0.728832637383506	0.929777649536157	0.924918810211203	0.476029698729996	0.619276871987124	0.923305639722606	0.731795331502543	0.920739336738593
"670"	"cg24168884_BC21"	"Promoter (<=1kb)"	"PCDHB7"	141172572	141172573	0.0528736612459748	0.0290000346517674	0.364907076346395	0.0582375341828606	0.0394148478204368	0.271586368172356	0.0321174511115976	0.034968680582603	0.024671807458937	0.0492465635262428	0.235769561156114	0.0543825307158729	0.0466150739396943	0.287379464411549	0.0512112325625972	0.057352388582724
"710"	"cg25412979_TC21"	"Promoter (<=1kb)"	"PCDHB7"	141172582	141172583	0.0454698255546431	0.0446845280188526	0.36762648835359	0.067061637975796	0.0449856210420497	0.266212699283591	0.0346617900012974	0.0318925360492079	0.0264877315322665	0.0485221143623143	0.211167279450784	0.0436122523262094	0.0640620550332119	0.259513220965703	0.0479701705768753	0.0393997687876847
"87"	"cg02584740_TC21"	"Promoter (1-2kb)"	"PCDHB8"	141176675	141176676	0.164401254914869	0.44080811063393	0.358588405833289	0.559588498042112	0.387777213049162	0.218371034112125	0.11205984976737	0.42183579519515	0.0934026245194902	0.414543372154329	0.223197995274137	0.463839688865384	0.507147349953753	0.205219365731318	0.183727988712856	0.497019556195035
"126"	"cg03915372_TC21"	"Promoter (<=1kb)"	"PCDHB8"	141177668	141177669	0.464142290569157	0.238402248303641	0.86505335598069	0.750917885477298	0.749991611795773	0.819786190726866	0.390212723868227	0.308529332122261	0.395983650238686	0.326793888607884	0.807093266194622	0.700503285340785	0.7997139795667	0.813430377230592	0.486720398094835	0.457564164569581
"145"	"cg04735214_TC21"	"Promoter (<=1kb)"	"PCDHB8"	141176900	141176901	0.735615212962662	0.750273580653997	0.837061477444943	0.729138595303185	0.673942916129264	0.726061778101349	0.596819087179701	0.668818764474626	0.663775603892982	0.788121474206162	0.704951592364425	0.703899704604935	0.735454491143623	0.770771106700104	0.780692335713554	0.781455769647017
"188"	"cg06768707_TC21"	"Promoter (<=1kb)"	"PCDHB8"	141176922	141176923	0.592479058323085	0.725264558179364	0.601599625131507	0.699645677132712	0.647935400165484	0.579297807605211	0.60805282253157	0.593018120231381	0.608593290634077	0.753969422490053	0.582285229329436	0.727145011144331	0.665640342388909	0.616061429876849	0.654371367335573	0.8125595443285
"452"	"cg15911328_TC21"	"Promoter (<=1kb)"	"PCDHB8"	141177307	141177308	0.224532088457353	0.162524006338104	0.198396814659121	0.169415764020894	0.140098157877896	0.141948549645595	0.200098127806953	0.211732921649103	0.198033754401073	0.240112653796333	0.169731228552889	0.131093754286561	0.198686904297532	0.11772486106113	0.205666813060038	0.332210147446691
"526"	"cg18668511_TC21"	"Promoter (<=1kb)"	"PCDHB8"	141177646	141177647	0.356426349864351	0.767634564257745	0.84913841858798	0.857419420898529	0.827727940417437	0.814821256671647	0.225333610294231	0.738116056912809	0.173895087717905	0.808647773534376	0.817581977687851	0.82676137741462	0.872636495157367	0.838097740993282	0.357667801641332	0.833639678024362
"57"	"cg01964358_BC21"	"Promoter (<=1kb)"	"PCDHB9"	141187193	141187194	0.0219007912223544	0.0302893645632632	0.0837100117270844	0.0418120360928624	0.023482861595345	0.0776332031512608	0.0301059715252722	0.0325282352873634	0.0215973016198427	0.0439456673765158	0.0715464555676662	0.0257039924469681	0.0370109035198534	0.0675610699917434	0.0490994860655689	0.030463778209464
"194"	"cg06928634_BC21"	"Promoter (<=1kb)"	"PCDHB9"	141187136	141187137	0.120855318517946	0.148112760416308	0.579011549664056	0.0560534228396455	0.0456025665759689	0.439189790591614	0.0905185338370397	0.149722888687065	0.0632678089263168	0.21469293096708	0.437499638326281	0.0604476238419235	0.0950069221403917	0.435775656985102	0.103662870750396	0.212237342644374
"254"	"cg08624846_TC21"	"Promoter (<=1kb)"	"PCDHB9"	141186729	141186730	0.415843843635147	0.873195848304204	0.887368421743377	0.688141959722384	0.641454279931385	0.8353101879281	0.311764955842942	0.852431945788488	0.340482088918308	0.886584255325242	0.847000987872708	0.682408001062912	0.738079369798882	0.873420975878961	0.482302764605968	0.90904572356547
"478"	"cg16830608_TC21"	"Promoter (<=1kb)"	"PCDHB9"	141186288	141186289	0.765636748514169	0.777813864955459	0.418119635669127	0.696530285459166	0.616596089418428	0.339821135256611	0.589200780185873	0.515327032328446	0.696278880979468	0.760707253839289	0.283623898091854	0.619412275637569	0.62396356136043	0.408145501984043	0.753027177556325	0.762238112680368
"532"	"cg18865832_TC21"	"Promoter (<=1kb)"	"PCDHB9"	141186902	141186903	0.865787294196922	0.894896453989233	0.890720450589096	0.900730518992787	0.876707586380169	0.858417280308985	0.800145225333457	0.875155458933444	0.834732583750801	0.907561756607589	0.784940256454658	0.882224114055262	0.909811936741432	0.863207485888126	0.855231236332596	0.896548861299961
"572"	"cg20082988_BC21"	"Promoter (<=1kb)"	"PCDHB9"	141187108	141187109	0.0612381355622267	0.0882211222735896	0.302001856971906	0.0868908140963897	0.0636409705449789	0.162103721939139	0.0510851787106818	0.0934596839064558	0.0565838653562781	0.188147204772608	0.179851037447303	0.0856196422125977	0.120893452140065	0.182606826899321	0.0623359403206129	0.233439813496218
"624"	"cg22849451_TC21"	"Promoter (<=1kb)"	"PCDHB9"	141186465	141186466	0.380582807575088	0.629841582437292	0.358272637263755	0.367135056425985	0.440673500899898	0.317287616221171	0.39265674570987	0.472499773565802	0.382959787882687	0.621058617897441	0.294386397389115	0.489989018701952	0.407265777239646	0.306639840155262	0.544213518823307	0.615689925729805
"627"	"cg22879458_BC21"	"Promoter (<=1kb)"	"PCDHB9"	141186922	141186923	0.223399228091564	0.595064830325167	0.462505551672943	0.503184356507777	0.345300119441066	0.435662763972374	0.190813468943916	0.477554101918463	0.199844464945895	0.562858193768947	0.372179915146007	0.47084470898483	0.424700248262534	0.410642191461345	0.235844153227401	0.705491603908844
"708"	"cg25360147_TC21"	"Promoter (<=1kb)"	"PCDHB9"	141187090	141187091	0.0574494614740607	0.0404879112005401	0.0480517774234558	0.0388410026878533	0.0378667740676726	0.034976973968961	0.0301450190646011	0.0332198813309404	0.0433647665989858	0.0677986345490238	0.0260425554354987	0.0328902319914516	0.051429310569922	0.0367508168704484	0.0666208012063841	0.0898905848306216
"12"	"cg00543335_BC21"	"Promoter (1-2kb)"	"PCDHGA1"	141331658	141331659	0.702840296584356	0.832092402223834	0.782424313849665	0.710096759210263	0.691391764503752	0.660711896659843	0.642048067188479	0.790030842236818	0.56826011274704	0.860497830745022	0.65128180302475	0.636324948076953	0.75106696694599	0.768838675940774	0.693061684116415	0.847943666753646
"170"	"cg05983326_BC21"	"Promoter (<=1kb)"	"PCDHGA1"	141331121	141331122	0.131733422592114	0.0876638973103311	0.120805813056002	0.0602612314683632	0.0830771786879701	0.0614175099882372	0.0185783682774556	0.0669292994255452	0.0695709045438558	0.0789723810839308	0.0765721399921237	0.0732473392243712	0.10181478272092	0.0746323617569728	0.0909500680838604	0.150549737765141
"306"	"cg10599384_TC21"	"Promoter (<=1kb)"	"PCDHGA1"	141330419	141330420	0.113617676274615	0.820806179098421	0.0906082856293387	0.133230469554458	0.121054161619385	0.0599576498702288	0.0831601824514496	0.798110798476378	0.0751567859347097	0.849754948498647	0.0894477897447634	0.105947828052362	0.151178901611498	0.0702740226033727	0.0945903025720822	0.846998567111733
"346"	"cg11884778_BC21"	"Promoter (2-3kb)"	"PCDHGA1"	141328383	141328384	0.359617866590363	0.912826579905234	0.940842783987666	0.92465654756817	0.919589245809101	0.919503841602128	0.329712455383476	0.909743240750513	0.332403441421087	0.93564805991489	0.893071600879341	0.873107514144682	0.932170960803246	0.918540903583746	0.380392086173631	0.948435730450473
"351"	"cg12050576_BC21"	"Promoter (<=1kb)"	"PCDHGA1"	141330637	141330638	0.430185583402482	0.045830039122746	0.100471143786563	0.634363433765998	0.554965885693955	0.0792954195115656	0.365211951031664	0.0366079139231548	0.35242323795186	0.0591434090934777	0.0635742084028019	0.534270627383028	0.665287681569189	0.0633854809934428	0.514845035041184	0.074207385328546
"398"	"cg13870005_BC21"	"Promoter (1-2kb)"	"PCDHGA1"	141329439	141329440	0.24225261337562	0.185283898093029	0.321376645190509	0.277450487643966	0.23400453611633	0.319872882913761	0.176219009282903	0.205406530589914	0.222854052591584	0.169684023022702	0.305977385978121	0.193867729770563	0.253725458390438	0.33600256319867	0.202458371162033	0.214308116893276
"462"	"cg16263180_TC21"	"Promoter (<=1kb)"	"PCDHGA1"	141330942	141330943	0.934720816986429	0.919107973032588	0.915151533291418	0.261744011146104	0.234398409316837	0.88166673383527	0.904475996853112	0.908823148671647	0.921598036386979	0.923822374420407	0.86192883088227	0.26235610129954	0.294156238194419	0.884886404937501	0.926383781956837	0.932524381317788
"588"	"cg21459756_BC11"	"Promoter (<=1kb)"	"PCDHGA1"	141330503	141330504	0.199641622152617	0.111933663825164	0.321219022579417	0.267333517591994	0.200287016060138	0.0626255527880563	0.133539978082667	0.122728144981789	0.135830071600938	0.176638607667774	0.0519715107335176	0.220858188567257	0.274767178865618	0.0659720259015374	0.248135867558326	0.378223246468451
"608"	"cg22184507_BC21"	"Promoter (<=1kb)"	"PCDHGA1"	141330527	141330528	0.12531980946485	0.130679048948964	0.133944616443182	0.379811928205528	0.321913836137409	0.0687895716937742	0.11380985990135	0.113332837607109	0.0900575458096931	0.168583341691762	0.112877689294936	0.297034651284992	0.484946549005006	0.088730912272429	0.143142696453544	0.165387514831084
"33"	"cg01169021_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413351	141413352	0.882441923753229	0.403496325224135	0.914655902928983	0.0774309381917483	0.0491345857933689	0.887365592138477	0.855891295827864	0.406580906957	0.871675092385472	0.479954259028244	0.875540945915612	0.096277895546824	0.101463865575774	0.895352670685792	0.893653947864461	0.55362014797921
"39"	"cg01311360_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141412991	141412992	0.138101223307525	0.0566654519142604	0.218577768732409	0.544217791752564	0.417983243769811	0.145441793501821	0.0884989174490543	0.0557968671222401	0.0974067551187567	0.0653116628484507	0.131063073980784	0.407983818015782	0.542166959787677	0.170333335635156	0.143702637423913	0.0916397858772407
"44"	"cg01439264_BC21"	"Promoter (<=1kb)"	"PCDHGA10"	141412973	141412974	0.126858935831055	0.0576639998614353	0.398611059420334	0.474389255861552	0.51424457957061	0.234212414715713	0.109134527345911	0.0672027393333008	0.104856036074571	0.0869682187284556	0.191566827208414	0.493040302136829	0.554386936823324	0.319130193247239	0.149943611434298	0.0886187099461892
"144"	"cg04726784_BC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413740	141413741	0.635735518784554	0.359759461526154	0.673744971048953	0.0395779181088136	0.0455100354766664	0.569351739458402	0.528603067793523	0.431617098470732	0.568009285107702	0.401527906835647	0.558895276408254	0.0467026770382521	0.0530518268183258	0.584479498956992	0.604332810872586	0.486744689849164
"202"	"cg07231479_BC21"	"Promoter (1-2kb)"	"PCDHGA10"	141414792	141414793	0.742474723794215	0.86586538979617	0.912770941858617	0.707095934514874	0.637676602066516	0.882023007744888	0.659025383257455	0.896268036715858	0.66868376203298	0.909669774963853	0.877461007192651	0.681396161018465	0.70979922220012	0.886366631617805	0.733300517234303	0.929844702775557
"215"	"cg07620533_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413903	141413904	0.921564054588046	0.634736322364391	0.918988719226112	0.033176441924906	0.0357781459887678	0.871215976370247	0.917963548090747	0.558798429347562	0.927160027297421	0.698894842413026	0.862181091606197	0.036857770295748	0.075173169513437	0.902550459909395	0.931893946401599	0.694408470949261
"299"	"cg10029377_BC21"	"Promoter (<=1kb)"	"PCDHGA10"	141412947	141412948	0.0966691204445123	0.0755838002843649	0.563772548323683	0.714753769529543	0.70995506422744	0.468375743675491	0.0941734270672205	0.0639203580866005	0.0679552301559695	0.0931587616753375	0.256176552624873	0.665016232611316	0.800997867135774	0.426040396196607	0.148059028630638	0.118216636555989
"316"	"cg10917547_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413117	141413118	0.650363025249503	0.0418041040901114	0.58600753222917	0.0710060882214372	0.05363709387354	0.391601234965699	0.451600279775418	0.0612449806206144	0.525532930128441	0.0457268782706732	0.416770567222553	0.0648333814785755	0.0824762987342352	0.427499235321117	0.651647249472119	0.0792013203158814
"592"	"cg21580428_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413247	141413248	0.305443047499943	0.0946811080395655	0.432463121298495	0.12077527359407	0.102173511028062	0.351542892712952	0.27061600482173	0.110219440301595	0.270219919615945	0.130643509140301	0.316642111210856	0.10336057615068	0.144449916803645	0.353526910194295	0.345212479176703	0.104536925399583
"623"	"cg22847228_BC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413133	141413134	0.316894621653107	0.0378910396059792	0.498733239531135	0.0734692556296496	0.0508939477332728	0.408857944236816	0.130895176196249	0.0632339166815484	0.199345378263471	0.048347243520536	0.359137259799055	0.0535202410056587	0.0842095753388014	0.384682468763272	0.259700344558077	0.0858105162371502
"662"	"cg24054870_BC21"	"Promoter (<=1kb)"	"PCDHGA10"	141412285	141412286	0.172037394791193	0.203872859849875	0.396122379496469	0.365373717619675	0.250656196146913	0.297930416717865	0.127924883526307	0.23299381062696	0.168868912956192	0.21220781486615	0.292893317207228	0.30454700171225	0.308073325431866	0.273467452812895	0.198995388593601	0.233066930668218
"687"	"cg24656271_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413791	141413792	0.920788151216997	0.916736490864446	0.931973932201718	0.324625986057476	0.27268143491268	0.91454646991209	0.910248839223255	0.875210802078614	0.903598163127601	0.934260665969532	0.90128387254336	0.272690996123412	0.325769069259874	0.93625492049475	0.930455412964262	0.930754154906931
"707"	"cg25353450_TC21"	"Promoter (<=1kb)"	"PCDHGA10"	141412944	141412945	0.0901455880699331	0.0561738613652559	0.338761762514008	0.632254610167667	0.53063045665689	0.296020076533374	0.0685337612176973	0.0690595050860806	0.0563494329472903	0.0665927630662966	0.145753274590717	0.524751265766568	0.652780344732473	0.277528501789711	0.105547741029681	0.072556997027117
"742"	"cg26826004_BC21"	"Promoter (<=1kb)"	"PCDHGA10"	141413029	141413030	0.148772134017786	0.0451132992522733	0.291922747659609	0.473603515598622	0.379352331314638	0.197354101900071	0.103466084178741	0.0440562522200058	0.126423458891787	0.0591387080056545	0.151613163222487	0.435361997924304	0.479642520169689	0.161638875544554	0.107808583575351	0.0749885159430763
"122"	"cg03892308_BC21"	"Promoter (<=1kb)"	"PCDHGA11"	141420928	141420929	0.791539388907303	0.686010713479506	0.678491101225747	0.636373231294149	0.527331580094691	0.640900421487971	0.767759979352134	0.587669362545891	0.752088640381539	0.741723570731994	0.523846554410221	0.529408541071479	0.650735830417552	0.635719096500428	0.79730465616605	0.737264831046162
"165"	"cg05870739_TC11"	"Promoter (<=1kb)"	"PCDHGA11"	141421019	141421020	0.796914294544744	0.22063480565835	0.228938654295733	0.929989662505538	0.874519821567859	0.0562667190921892	0.276473328924291	0.219588784550819	0.635909419101236	0.446090216777487	0.0515846300833084	0.895168402420511	0.941688839897665	0.0703142377250073	0.813217566790381	0.858458896138928
"182"	"cg06572465_TC11"	"Promoter (<=1kb)"	"PCDHGA11"	141421362	141421363	0.73917772324891	0.439983370508569	0.662692461078743	0.580811431676824	0.377918763851263	0.380175394882573	0.471556720066197	0.485312990938043	0.670468066145823	0.639501624193461	0.32017880555922	0.539624746787434	0.672780683585459	0.401399122662845	0.719643302116781	0.802877537097369
"200"	"cg07179872_BC21"	"Promoter (1-2kb)"	"PCDHGA11"	141422568	141422569	0.397484697300928	0.474964803555576	0.943246498351654	0.566671873697027	0.523527003044117	0.911658743861091	0.319920808180335	0.50385988985734	0.315159169521855	0.549433221602719	0.926619953636495	0.496566089030037	0.585244440874197	0.901166596677366	0.412850686427355	0.597701691528689
"234"	"cg08395122_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141421416	141421417	0.899392203220257	0.921185430163482	0.874556748814516	0.738712804801207	0.690020871883662	0.849274822011017	0.877349622384263	0.884573818858749	0.893772613171879	0.921783089958295	0.819360104271885	0.709330556847465	0.774353773154971	0.844895710612118	0.903002707381176	0.932839652797522
"267"	"cg08629041_BC21"	"Promoter (2-3kb)"	"PCDHGA11"	141423382	141423383	0.715618147358237	0.528583813480659	0.924884376887625	0.636983435377427	0.589282614697786	0.878127757440643	0.642806946170315	0.538716397063859	0.649887707921462	0.598908972587434	0.892134331496171	0.607133134705703	0.69240072166421	0.896160510855922	0.741531484406764	0.611948513562715
"281"	"cg09207053_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141420957	141420958	0.521492005165304	0.118740469093194	0.113825998647874	0.166448335485072	0.107911786070857	0.0543687100226106	0.328148127148811	0.0806936828407458	0.360926646567838	0.193218702987878	0.0503173463474364	0.148769046391974	0.229673571137557	0.0454349770330578	0.513003636808839	0.102605170349033
"307"	"cg10679597_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141421062	141421063	0.941943113782935	0.492780497974835	0.676212680122152	0.75876498832295	0.703956988553392	0.456474772644667	0.928092277523734	0.480712198672833	0.935520533849868	0.599069400183148	0.554923912802687	0.725867317144822	0.774410611204148	0.485291121007208	0.948324587834771	0.614979028896007
"391"	"cg13598256_BC21"	"Promoter (<=1kb)"	"PCDHGA11"	141421719	141421720	0.523757517448041	0.896942265079243	0.651444683909105	0.126291326739224	0.0872471210524703	0.544107921966158	0.373760210860085	0.880001779998483	0.42117453135837	0.903159159814227	0.492812363176025	0.0625845458233758	0.15971846186457	0.556890588459677	0.463939232748547	0.919682035464061
"393"	"cg13718539_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141421787	141421788	0.410085300697488	0.8356178283502	0.929784270286707	0.574034737443196	0.53451505044144	0.892038268210569	0.263469206791754	0.86813942232346	0.310348198254577	0.866521878842466	0.867930730376656	0.545621610178748	0.622836754557801	0.912490197809217	0.399117426285951	0.918565005230899
"451"	"cg15874877_TC21"	"Promoter (1-2kb)"	"PCDHGA11"	141420005	141420006	0.919921837996664	0.923634633400326	0.934428888746152	0.939239066145667	0.926933186929068	0.912688942497662	0.892327095105363	0.927121978873638	0.888328236968144	0.926355872697989	0.921173294325368	0.935561316103774	0.942776061060781	0.915594183537005	0.922843058722558	0.938574893143424
"507"	"cg17857974_BC21"	"Promoter (<=1kb)"	"PCDHGA11"	141420907	141420908	0.58895650316125	0.20446279732916	0.399308270389898	0.422360509365337	0.347023560601137	0.199677303786127	0.496471762946754	0.188921543743049	0.620264086335837	0.281933276901375	0.235767654575357	0.373842511698787	0.600339160393241	0.234237725838582	0.594850117199031	0.234416085617026
"515"	"cg18118262_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141420857	141420858	0.504301970719169	0.491414413149479	0.302122206111481	0.165848674110969	0.214019635682293	0.27820796008704	0.390753188385759	0.352630006255251	0.324506663405328	0.459680243530144	0.278061209829183	0.143679085822025	0.211020115221561	0.256556508912082	0.402167443141325	0.529460439300268
"607"	"cg22175873_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141421915	141421916	0.645625383264889	0.944530118180133	0.925735397818558	0.324069114761988	0.248880800673679	0.903264230389276	0.562209950806225	0.917215395361408	0.628476999791643	0.934481150140893	0.931054238243168	0.227008738371675	0.31715652573389	0.932130560398385	0.661604397158334	0.943425157750831
"673"	"cg24197374_TC21"	"Promoter (<=1kb)"	"PCDHGA11"	141421119	141421120	0.952119195410287	0.724698813963519	0.562109096897143	0.94482691653081	0.922626268348714	0.512714966964652	0.929275973067366	0.739103654468637	0.943217202041002	0.775262352062732	0.491094070072615	0.919956692783319	0.944027935840556	0.491086339056611	0.943872489211148	0.814088827541377
"740"	"cg26647197_BC21"	"Promoter (<=1kb)"	"PCDHGA11"	141420831	141420832	0.540817516991353	0.363334433279645	0.382844259267318	0.317560865974722	0.359969520138626	0.353953751887529	0.44936782583103	0.405133316144094	0.372249882548629	0.419282444683884	0.282211474414089	0.386417731238918	0.460660484262798	0.263545094164505	0.451084504653556	0.442238602570065
"35"	"cg01224715_BC21"	"Promoter (1-2kb)"	"PCDHGA12"	141431953	141431954	0.766114689843168	0.752770396614797	0.798191182918931	0.867102674219371	0.802026896638191	0.72350581875371	0.715686900517817	0.760418164332452	0.738964723414796	0.841721510991932	0.727527704469644	0.848533846373302	0.854024589991659	0.767106675534504	0.772796387049147	0.803793594485025
